"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce:7.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce/7.0.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce@7.0.0,cpe:2.3:a:woocommerce:woocommerce:7.0.0:*:*:*:*:*:*:*,CVE-2023-52222,CWE-352 Cross-Site Request Forgery (CSRF),Cross-Site Request Forgery (CSRF) vulnerability in Automattic WooCommerce.This issue affects WooCommerce: from n/a through 8.2.2.,NVD,"","","",HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce:7.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce/7.0.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce@7.0.0,cpe:2.3:a:woocommerce:woocommerce:7.0.0:*:*:*:*:*:*:*,CVE-2024-9944,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The WooCommerce plugin for WordPress is vulnerable to HTML Injection in all versions up to, and including, 9.0.2. This is due to the plugin not properly neutralizing HTML elements from submitted order forms. This makes it possible for unauthenticated attackers to inject arbitrary HTML that will render when the administrator views order form submissions.",NVD,"","","",MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",word-wrap:1.2.3,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwentyone/package-lock.json?word-wrap,"","","","",pkg:npm/word-wrap@1.2.3,"",CVE-2023-26115,CWE-1333 Inefficient Regular Expression Complexity,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2023-26115 for details,OSSINDEX,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",word-wrap:1.2.3,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwentyone/package-lock.json?word-wrap,"","","","",pkg:npm/word-wrap@1.2.3,"",GHSA-j8xg-fqg3-53r7,CWE-1333 Inefficient Regular Expression Complexity,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.,NPM,"","","",MEDIUM,5.300000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2007-6013,CWE-327 Use of a Broken or Risky Cryptographic Algorithm,"Wordpress 1.5 through 2.3.1 uses cookie values based on the MD5 hash of a password MD5 hash, which allows attackers to bypass authentication by obtaining the MD5 hash from the user database, then generating the authentication cookie from that hash.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2016-10033,CWE-88 Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),"The mailSend function in the isMail transport in PHPMailer before 5.2.18 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code via a \"" (backslash double quote) in a crafted Sender property.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2016-10045,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),The isMail transport in PHPMailer before 5.2.20 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code by leveraging improper interaction between the escapeshellarg function and internal escaping performed in the mail function in PHP. NOTE: this vulnerability exists because of an incorrect fix for CVE-2016-10033.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2017-14723,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Before version 4.8.2, WordPress mishandled % characters and additional placeholder values in $wpdb->prepare, and thus did not properly address the possibility of plugins and themes enabling SQL injection attacks.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2017-16510,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"WordPress before 4.8.3 is affected by an issue where $wpdb->prepare() can create unexpected and unsafe queries leading to potential SQL injection (SQLi) in plugins and themes, as demonstrated by a ""double prepare"" approach, a different vulnerability than CVE-2017-14723.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2017-5611,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in wp-includes/class-wp-query.php in WP_Query in WordPress before 4.7.2 allows remote attackers to execute arbitrary SQL commands by leveraging the presence of an affected plugin or theme that mishandles a crafted post type name.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2018-20148,CWE-502 Deserialization of Untrusted Data,"In WordPress before 4.9.9 and 5.x before 5.0.1, contributors could conduct PHP object injection attacks via crafted metadata in a wp.getMediaItem XMLRPC call. This is caused by mishandling of serialized data at phar:// URLs in the wp_get_attachment_thumb_file function in wp-includes/post.php.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2019-17669,CWE-918 Server-Side Request Forgery (SSRF),WordPress before 5.2.4 has a Server Side Request Forgery (SSRF) vulnerability because URL validation does not consider the interpretation of a name as a series of hex characters.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2019-17670,CWE-918 Server-Side Request Forgery (SSRF),WordPress before 5.2.4 has a Server Side Request Forgery (SSRF) vulnerability because Windows paths are mishandled during certain validation of relative URLs.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2019-20041,CWE-20 Improper Input Validation,"wp_kses_bad_protocol in wp-includes/kses.php in WordPress before 5.3.1 mishandles the HTML5 colon named entity, allowing attackers to bypass input sanitization, as demonstrated by the javascript&colon; substring.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2020-28032,CWE-502 Deserialization of Untrusted Data,WordPress before 5.5.2 mishandles deserialization requests in wp-includes/Requests/Utility/FilteredIterator.php.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2020-28035,NVD-CWE-noinfo,WordPress before 5.5.2 allows attackers to gain privileges via XML-RPC.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2020-28036,CWE-862 Missing Authorization,wp-includes/class-wp-xmlrpc-server.php in WordPress before 5.5.2 allows attackers to gain privileges by using XML-RPC to comment on a post.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2020-28037,CWE-754 Improper Check for Unusual or Exceptional Conditions,"is_blog_installed in wp-includes/functions.php in WordPress before 5.5.2 improperly determines whether WordPress is already installed, which might allow an attacker to perform a new installation, leading to remote code execution (as well as a denial of service for the old installation).",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2021-44223,NVD-CWE-Other,WordPress before 5.8 lacks support for the Update URI plugin header. This makes it easier for remote attackers to execute arbitrary code via a supply-chain attack against WordPress installations that use any plugin for which the slug satisfies the naming constraints of the WordPress.org Plugin Directory but is not yet present in that directory.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2020-28039,NVD-CWE-noinfo,is_protected_meta in wp-includes/meta.php in WordPress before 5.5.2 allows arbitrary file deletion because it does not properly determine whether a meta key is considered protected.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:N/I:P/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2006-4028,NVD-CWE-noinfo,"Multiple unspecified vulnerabilities in WordPress before 2.0.4 have unknown impact and remote attack vectors.  NOTE: due to lack of details, it is not clear how these issues are different from CVE-2006-3389 and CVE-2006-3390, although it is likely that 2.0.4 addresses an unspecified issue related to ""Anyone can register"" functionality (user registration for guests).",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2008-4796,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"The _httpsrequest function (Snoopy/Snoopy.class.php) in Snoopy 1.2.3 and earlier, as used in (1) ampache, (2) libphp-snoopy, (3) mahara, (4) mediamate, (5) opendb, (6) pixelpost, and possibly other products, allows remote attackers to execute arbitrary commands via shell metacharacters in https URLs.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",wordpress-core-installer:2.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:johnpbloch/wordpress-core-installer/2.0.0,"","","","",pkg:composer/johnpbloch/wordpress-core-installer@2.0.0,cpe:2.3:a:wordpress:wordpress:2.0:*:*:*:*:*:*:*,CVE-2009-2853,"CWE-264 Permissions, Privileges, and Access Controls","Wordpress before 2.8.3 allows remote attackers to gain privileges via a direct request to (1) admin-footer.php, (2) edit-category-form.php, (3) edit-form-advanced.php, (4) edit-form-comment.php, (5) edit-link-category-form.php, (6) edit-link-form.php, (7) edit-page-form.php, and (8) edit-tag-form.php in wp-admin/.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","","","","",HIGHEST,5,"","","","","","","",""
